2 1:-1500.0 2:1.4471112E-7 3:9.967915E-6 4:-1.457792E-6 5:-1.6145088E-5 6:-3.8515623E-6 7:3.927674E-6 8:5.211579E-6 9:-7.714893E-6 10:-1.091607E-6 11:-6.5797184E-7 12:-5.028755E-7 13:-2.0930147E-6 14:-1500.0 15:1.4471112E-7 16:9.967915E-6 17:-1.457792E-6 18:-1.6145088E-5 19:-3.8515623E-6 20:3.927674E-6 21:5.211579E-6 22:-7.714893E-6 23:-1.091607E-6 24:-6.5797184E-7 25:-5.028755E-7 26:-2.0930147E-6 
2 1:192.61803 2:5.7588115 3:1.0726221 4:-1.2431735 5:3.697269 6:-3.8269103 7:2.7501981 8:-2.7937129 9:3.308877 10:-2.8456771 11:3.0776143 12:-3.2600725 13:3.5124586 14:192.61803 15:5.7588115 16:1.0726221 17:-1.2431735 18:3.697269 19:-3.8269103 20:2.7501981 21:-2.7937129 22:3.308877 23:-2.8456771 24:3.0776143 25:-3.2600725 26:3.5124586 
2 1:194.49643 2:6.3242736 3:1.6943784 4:-1.0344163 5:4.5343347 6:-4.2952123 7:3.3354053 8:-2.8647377 9:3.7592258 10:-3.132029 11:3.4963646 12:-3.4426398 13:3.7923143 14:73.36553 15:5.4716234 16:2.2981265 17:-0.49252594 18:2.2117326 19:-2.0797486 20:-0.2780853 21:-2.382927 22:1.7945261 23:-1.1855026 24:0.6391709 25:-1.2747362 26:1.1535158 
2 1:194.49643 2:6.3242736 3:1.6943784 4:-1.0344163 5:4.5343347 6:-4.2952123 7:3.3354053 8:-2.8647377 9:3.7592258 10:-3.132029 11:3.4963646 12:-3.4426398 13:3.7923143 14:73.36553 15:5.4716234 16:2.2981265 17:-0.49252594 18:2.2117326 19:-2.0797486 20:-0.2780853 21:-2.382927 22:1.7945261 23:-1.1855026 24:0.6391709 25:-1.2747362 26:1.1535158 
2 1:123.02875 2:-0.78783756 3:1.6758456 4:-2.4950538 5:3.0163202 6:-4.991362 7:4.930876 8:-3.946168 9:2.7353883 10:-0.4901675 11:4.8806376 12:-4.4051857 13:3.489668 14:73.36553 15:5.4716234 16:2.2981265 17:-0.49252594 18:2.2117326 19:-2.0797486 20:-0.2780853 21:-2.382927 22:1.7945261 23:-1.1855026 24:0.6391709 25:-1.2747362 26:1.1535158 
2 1:123.02875 2:-0.78783756 3:1.6758456 4:-2.4950538 5:3.0163202 6:-4.991362 7:4.930876 8:-3.946168 9:2.7353883 10:-0.4901675 11:4.8806376 12:-4.4051857 13:3.489668 14:73.36553 15:5.4716234 16:2.2981265 17:-0.49252594 18:2.2117326 19:-2.0797486 20:-0.2780853 21:-2.382927 22:1.7945261 23:-1.1855026 24:0.6391709 25:-1.2747362 26:1.1535158 
2 1:117.83331 2:-3.0336933 3:0.60581577 4:-4.0837107 5:2.0055556 6:-2.078063 7:5.225289 8:-5.5227847 9:1.753581 10:-2.1389575 11:3.1576865 12:-2.184112 13:4.553761 14:73.36553 15:5.4716234 16:2.2981265 17:-0.49252594 18:2.2117326 19:-2.0797486 20:-0.2780853 21:-2.382927 22:1.7945261 23:-1.1855026 24:0.6391709 25:-1.2747362 26:1.1535158 
2 1:117.83331 2:-3.0336933 3:0.60581577 4:-4.0837107 5:2.0055556 6:-2.078063 7:5.225289 8:-5.5227847 9:1.753581 10:-2.1389575 11:3.1576865 12:-2.184112 13:4.553761 14:73.36553 15:5.4716234 16:2.2981265 17:-0.49252594 18:2.2117326 19:-2.0797486 20:-0.2780853 21:-2.382927 22:1.7945261 23:-1.1855026 24:0.6391709 25:-1.2747362 26:1.1535158 
2 1:122.69093 2:-1.049622 3:-0.35651103 4:-1.6342106 5:0.88163584 6:-4.5896077 7:4.892057 8:-1.955685 9:4.576701 10:0.33307424 11:5.1286216 12:-2.5084538 13:3.319889 14:73.36553 15:5.4716234 16:2.2981265 17:-0.49252594 18:2.2117326 19:-2.0797486 20:-0.2780853 21:-2.382927 22:1.7945261 23:-1.1855026 24:0.6391709 25:-1.2747362 26:1.1535158 
2 1:122.69093 2:-1.049622 3:-0.35651103 4:-1.6342106 5:0.88163584 6:-4.5896077 7:4.892057 8:-1.955685 9:4.576701 10:0.33307424 11:5.1286216 12:-2.5084538 13:3.319889 14:73.36553 15:5.4716234 16:2.2981265 17:-0.49252594 18:2.2117326 19:-2.0797486 20:-0.2780853 21:-2.382927 22:1.7945261 23:-1.1855026 24:0.6391709 25:-1.2747362 26:1.1535158 
2 1:113.992676 2:-4.2376156 3:1.2365956 4:0.24105242 5:1.3313477 6:-1.4350052 7:3.2727594 8:-3.8687227 9:2.3564146 10:1.2096946 11:5.18034 12:-1.85745 13:1.3506044 14:73.36553 15:5.4716234 16:2.2981265 17:-0.49252594 18:2.2117326 19:-2.0797486 20:-0.2780853 21:-2.382927 22:1.7945261 23:-1.1855026 24:0.6391709 25:-1.2747362 26:1.1535158 
2 1:113.992676 2:-4.2376156 3:1.2365956 4:0.24105242 5:1.3313477 6:-1.4350052 7:3.2727594 8:-3.8687227 9:2.3564146 10:1.2096946 11:5.18034 12:-1.85745 13:1.3506044 14:73.36553 15:5.4716234 16:2.2981265 17:-0.49252594 18:2.2117326 19:-2.0797486 20:-0.2780853 21:-2.382927 22:1.7945261 23:-1.1855026 24:0.6391709 25:-1.2747362 26:1.1535158 
2 1:118.98707 2:-2.0927074 3:2.1999786 4:-0.17381333 5:4.1661863 6:-5.39502 7:0.065542 8:-3.436866 9:2.8946395 10:1.7109754 11:4.9256034 12:1.2893249 13:3.0246193 14:73.36553 15:5.4716234 16:2.2981265 17:-0.49252594 18:2.2117326 19:-2.0797486 20:-0.2780853 21:-2.382927 22:1.7945261 23:-1.1855026 24:0.6391709 25:-1.2747362 26:1.1535158 
2 1:118.98707 2:-2.0927074 3:2.1999786 4:-0.17381333 5:4.1661863 6:-5.39502 7:0.065542 8:-3.436866 9:2.8946395 10:1.7109754 11:4.9256034 12:1.2893249 13:3.0246193 14:73.36553 15:5.4716234 16:2.2981265 17:-0.49252594 18:2.2117326 19:-2.0797486 20:-0.2780853 21:-2.382927 22:1.7945261 23:-1.1855026 24:0.6391709 25:-1.2747362 26:1.1535158 
2 1:123.416824 2:-0.4443944 3:2.8594203 4:-1.2342895 5:4.902412 6:-3.4753556 7:0.7989936 8:-1.2337071 9:3.7245572 10:-2.4317672 11:5.2157283 12:-3.1561265 13:3.6950052 14:73.36553 15:5.4716234 16:2.2981265 17:-0.49252594 18:2.2117326 19:-2.0797486 20:-0.2780853 21:-2.382927 22:1.7945261 23:-1.1855026 24:0.6391709 25:-1.2747362 26:1.1535158 
2 1:123.416824 2:-0.4443944 3:2.8594203 4:-1.2342895 5:4.902412 6:-3.4753556 7:0.7989936 8:-1.2337071 9:3.7245572 10:-2.4317672 11:5.2157283 12:-3.1561265 13:3.6950052 14:73.36553 15:5.4716234 16:2.2981265 17:-0.49252594 18:2.2117326 19:-2.0797486 20:-0.2780853 21:-2.382927 22:1.7945261 23:-1.1855026 24:0.6391709 25:-1.2747362 26:1.1535158 
2 1:123.21781 2:0.47406492 3:-0.10304845 4:2.1687288 5:3.9564269 6:-5.191322 7:1.8456185 8:-2.669748 9:4.5598755 10:-1.2879562 11:1.7342596 12:-3.477128 13:2.308506 14:73.36553 15:5.4716234 16:2.2981265 17:-0.49252594 18:2.2117326 19:-2.0797486 20:-0.2780853 21:-2.382927 22:1.7945261 23:-1.1855026 24:0.6391709 25:-1.2747362 26:1.1535158 
2 1:123.21781 2:0.47406492 3:-0.10304845 4:2.1687288 5:3.9564269 6:-5.191322 7:1.8456185 8:-2.669748 9:4.5598755 10:-1.2879562 11:1.7342596 12:-3.477128 13:2.308506 14:73.36553 15:5.4716234 16:2.2981265 17:-0.49252594 18:2.2117326 19:-2.0797486 20:-0.2780853 21:-2.382927 22:1.7945261 23:-1.1855026 24:0.6391709 25:-1.2747362 26:1.1535158 
2 1:115.224 2:-0.8121644 3:-1.5109483 4:-2.0261683 5:1.5236413 6:-3.8315837 7:2.4336452 8:-2.9610481 9:3.3877547 10:-0.61422306 11:6.007406 12:-1.321825 13:4.4668527 14:73.36553 15:5.4716234 16:2.2981265 17:-0.49252594 18:2.2117326 19:-2.0797486 20:-0.2780853 21:-2.382927 22:1.7945261 23:-1.1855026 24:0.6391709 25:-1.2747362 26:1.1535158 
